Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2007,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5998000000
Pakistan,PAK,2006,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5121000000
Pakistan,PAK,2005,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4280000000
Pakistan,PAK,2004,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3945000000
Pakistan,PAK,2003,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3964000000
Pakistan,PAK,2002,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3554000000
Pakistan,PAK,2001,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1461000000
Pakistan,PAK,2000,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1075000000
Pakistan,PAK,1999,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,996000000
Pakistan,PAK,1998,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1172000000
Pakistan,PAK,1997,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1707282924.73027
Pakistan,PAK,1996,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1284050241.16386
Pakistan,PAK,1995,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1712219435.60135
Pakistan,PAK,1994,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1749277100
Pakistan,PAK,1993,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1446277100
Pakistan,PAK,1992,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1573619019
Pakistan,PAK,1991,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1548698364
Pakistan,PAK,1990,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2006266968
Pakistan,PAK,1989,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2017306152
Pakistan,PAK,1988,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1871958252
Pakistan,PAK,1987,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2180528076
Pakistan,PAK,1986,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2446387207
Pakistan,PAK,1985,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2537092529
Pakistan,PAK,1984,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2580805664
Pakistan,PAK,1983,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2940239990
Pakistan,PAK,1982,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2588121582
Pakistan,PAK,1981,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2067108154
Pakistan,PAK,1980,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2047622437
Pakistan,PAK,1979,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1501616821
Pakistan,PAK,1978,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1309296997
Pakistan,PAK,1977,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,872086608.9
Pakistan,PAK,1976,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,411736938.5
Pakistan,PAK,2018,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,90957392314.2
Pakistan,PAK,2017,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,86070445354.8
Pakistan,PAK,2016,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,73093237631.4
Pakistan,PAK,2015,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,66712407468.6
Pakistan,PAK,2014,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62232135571.6
Pakistan,PAK,2013,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,58549490981.3
Pakistan,PAK,2012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62509525941.4
Pakistan,PAK,2011,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,64637083091.2
Pakistan,PAK,2010,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62974618946
Pakistan,PAK,2009,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,56518734133.9
Pakistan,PAK,2008,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,49681662204.1
Pakistan,PAK,2007,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,42170979436.4
Pakistan,PAK,2006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,37284421437.9
Pakistan,PAK,2005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,34117819879.8
Pakistan,PAK,2004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,36396694395.7
Pakistan,PAK,2003,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,36506560066.5
Pakistan,PAK,2002,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,33823926260.7
Pakistan,PAK,2001,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,31931728649.6
Pakistan,PAK,2000,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,33025512205.1
Pakistan,PAK,1999,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,34142855329
Pakistan,PAK,1998,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,32283227804.6
Pakistan,PAK,1997,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,30078624661.5
Pakistan,PAK,1996,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,29834528696.5
Pakistan,PAK,1995,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,30228704866.3
Pakistan,PAK,1994,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,27382714135.5
Pakistan,PAK,1993,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,24546389115.2
Pakistan,PAK,1992,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,24917879003.9
Pakistan,PAK,1991,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,23363317172.7
Pakistan,PAK,1990,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,20663375831.9
Pakistan,PAK,1989,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,18348188708.1
Pakistan,PAK,1988,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,17065165352.3
Pakistan,PAK,1987,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,16797670141.1
Pakistan,PAK,1986,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14954407650.6
Pakistan,PAK,1985,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,13464882307
Pakistan,PAK,1984,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12227885011.6
Pakistan,PAK,1983,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12026223274.4
Pakistan,PAK,1982,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11703994182.1
Pakistan,PAK,1981,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,10580767699.9
Pakistan,PAK,1980,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,9931198662.3
Pakistan,PAK,1979,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8918890624.5
Pakistan,PAK,1978,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8329288878.1
Pakistan,PAK,1977,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7564124307
Pakistan,PAK,1976,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6802351667.8
Pakistan,PAK,1975,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5752876894.9
Pakistan,PAK,1974,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5121326329.1
Pakistan,PAK,1973,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4566895944.2
Pakistan,PAK,1972,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4072098744.3
Pakistan,PAK,1971,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3795844722.3
Pakistan,PAK,1970,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3406742576
Pakistan,PAK,2018,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,27.6395719337156
Pakistan,PAK,2017,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.7634714740496
Pakistan,PAK,2016,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.7152716914899
Pakistan,PAK,2015,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,23.239250816207
Pakistan,PAK,2014,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.0997439701973
Pakistan,PAK,2013,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.0729775102173
Pakistan,PAK,2012,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.4897304179893
Pakistan,PAK,2011,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,28.9627749102923
